source	target	strength	group1	group2
Ruminococcus_lactaris	Odoribacter	0	Core	Peripheral
Ruminococcus_lactaris	Roseburia	1	Core	Core
Ruminococcus_lactaris	Blautia_faecis	1	Core	Core
Ruminococcus_lactaris	Blautia_luti	1	Core	Core
Ruminococcus_lactaris	Coprococcus_catus	1	Core	Core
Ruminococcus_lactaris	Eubacterium_eligens	0	Core	Peripheral
Ruminococcus_lactaris	Eubacterium_rectale	1	Core	Core
Ruminococcus_lactaris	Roseburia_inulinivorans	1	Core	Core
Ruminococcus_obeum	Anaerostipes	1	Core	Core
Ruminococcus_obeum	Blautia	1	Core	Core
Ruminococcus_obeum	Collinsella	1	Core	Core
Ruminococcus_obeum	Coprococcus	1	Core	Core
Ruminococcus_obeum	Dorea	1	Core	Core
Ruminococcus_obeum	Eubacterium	1	Core	Core
Ruminococcus_obeum	Faecalibacterium	1	Core	Core
Ruminococcus_obeum	Gemmiger	1	Core	Core
Ruminococcus_obeum	Roseburia	0	Core	Core
Ruminococcus_obeum	Blautia_faecis	1	Core	Core
Ruminococcus_obeum	Collinsella_aerofaciens	1	Core	Core
Ruminococcus_obeum	Coprococcus_catus	1	Core	Core
Ruminococcus_obeum	Dorea_longicatena	1	Core	Core
Ruminococcus_obeum	Eubacterium_biforme	0	Core	Core
Ruminococcus_obeum	Eubacterium_desmolans	1	Core	Core
Ruminococcus_obeum	Eubacterium_hallii	1	Core	Core
Ruminococcus_obeum	Eubacterium_ramulus	1	Core	Core
Ruminococcus_obeum	Eubacterium_rectale	0	Core	Core
Ruminococcus_obeum	Ruminococcus_torques	1	Core	Core
Ruminococcus_torques	Anaerostipes	1	Core	Core
Ruminococcus_torques	Blautia	1	Core	Core
Ruminococcus_torques	Coprococcus	1	Core	Core
Ruminococcus_torques	Dialister	0	Core	Core
Ruminococcus_torques	Dorea	1	Core	Core
Ruminococcus_torques	Eubacterium	1	Core	Core
Ruminococcus_torques	Faecalibacterium	1	Core	Core
Ruminococcus_torques	Gemmiger	0	Core	Core
Ruminococcus_torques	Roseburia	0	Core	Core
Ruminococcus_torques	Blautia_faecis	1	Core	Core
Ruminococcus_torques	Blautia_luti	1	Core	Core
Ruminococcus_torques	Coprococcus_catus	1	Core	Core
Ruminococcus_torques	Coprococcus_comes	1	Core	Core
Ruminococcus_torques	Dorea_formicigenerans	1	Core	Core
Ruminococcus_torques	Dorea_longicatena	1	Core	Core
Ruminococcus_torques	Eubacterium_desmolans	0	Core	Core
Ruminococcus_torques	Eubacterium_hallii	1	Core	Core
Ruminococcus_torques	Eubacterium_ramulus	1	Core	Core
Ruminococcus_torques	Eubacterium_rectale	0	Core	Core
Ruminococcus_torques	Roseburia_inulinivorans	0	Core	Core
Ruminococcus_torques	Ruminococcus_obeum	1	Core	Core
Sediminibacterium_salmoneum	Actinomyces	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Chitinibacter	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Escherichia	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Gemella	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Sediminibacterium	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Shewanella	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Bifidobacterium_breve	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Chitinibacter_tainanensis	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Escherichia_coli	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Gemella_sanguinis	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Shewanella_amazonensis	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Streptococcus_thermophilus	0	DiseaseEnriched	DiseaseEnriched
Sediminibacterium_salmoneum	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Bifidobacterium	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Chitinibacter	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Gemella	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Sediminibacterium	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Shewanella	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Bacteroides_stercoris	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Bacteroides_thetaiotaomicron	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Bifidobacterium_breve	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Chitinibacter_tainanensis	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Gemella_sanguinis	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Lactobacillus_delbrueckii	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Parabacteroides_distasonis	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Sediminibacterium_salmoneum	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Streptococcus_thermophilus	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Shewanella_amazonensis	Veillonella_parvula	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Alloprevotella	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Bifidobacterium	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Escherichia	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Gemella	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Lactobacillus	1	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Methylobacterium	1	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Sediminibacterium	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Shewanella	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Streptococcus	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Bacteroides_thetaiotaomicron	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Bacteroides_vulgatus	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Bifidobacterium_breve	1	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Clostridium_ramosum	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Escherichia_coli	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Gemella_sanguinis	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Lactobacillus_delbrueckii	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Parabacteroides_distasonis	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Ruminococcus_gnavus	1	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Sediminibacterium_salmoneum	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Shewanella_amazonensis	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Veillonella_parvula	1	DiseaseEnriched	DiseaseEnriched
Streptococcus_thermophilus	Blumeria	0	DiseaseEnriched	Fungome
Sutterella_wadsworthensis	Bifidobacterium	0	DiseaseEnriched	DiseaseEnriched
Sutterella_wadsworthensis	Dialister	1	DiseaseEnriched	Core
Sutterella_wadsworthensis	Eubacterium	0	DiseaseEnriched	Core
Sutterella_wadsworthensis	Faecalibacterium	0	DiseaseEnriched	Core
Sutterella_wadsworthensis	Megamonas	0	DiseaseEnriched	DiseaseEnriched
Sutterella_wadsworthensis	Parabacteroides	1	DiseaseEnriched	DiseaseEnriched
Sutterella_wadsworthensis	Sutterella	1	DiseaseEnriched	DiseaseEnriched
Sutterella_wadsworthensis	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Sutterella_wadsworthensis	Bacteroides_coprocola	1	DiseaseEnriched	DiseaseEnriched
Sutterella_wadsworthensis	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Sutterella_wadsworthensis	Bacteroides_thetaiotaomicron	0	DiseaseEnriched	DiseaseEnriched
Sutterella_wadsworthensis	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Sutterella_wadsworthensis	Megamonas_funiformis	0	DiseaseEnriched	DiseaseEnriched
Sutterella_wadsworthensis	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Bifidobacterium	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Escherichia	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Faecalibacterium	1	DiseaseEnriched	Core
Veillonella_dispar	Gemella	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Lactobacillus	1	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Megamonas	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Parabacteroides	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Sediminibacterium	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Shewanella	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Streptococcus	1	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Veillonella	1	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Bacteroides_plebeius	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Bacteroides_stercoris	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Bacteroides_thetaiotaomicron	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Bacteroides_vulgatus	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Bifidobacterium_breve	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Escherichia_coli	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Megamonas_funiformis	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Parabacteroides_distasonis	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Ruminococcus_gnavus	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Sediminibacterium_salmoneum	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Shewanella_amazonensis	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Streptococcus_thermophilus	0	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Veillonella_parvula	1	DiseaseEnriched	DiseaseEnriched
Veillonella_dispar	Blumeria	0	DiseaseEnriched	Fungome
Veillonella_parvula	Chitinibacter	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Gemella	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Parabacteroides	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Shewanella	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Streptococcus	1	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Veillonella	1	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Bacteroides_plebeius	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Bacteroides_stercoris	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Bacteroides_thetaiotaomicron	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Bifidobacterium_breve	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Chitinibacter_tainanensis	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Clostridium_innocuum	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Lactobacillus_delbrueckii	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Parabacteroides_distasonis	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Ruminococcus_gnavus	1	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Shewanella_amazonensis	0	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Streptococcus_thermophilus	1	DiseaseEnriched	DiseaseEnriched
Veillonella_parvula	Veillonella_dispar	1	DiseaseEnriched	DiseaseEnriched
Issatchenkia	Fusarium	0	Fungome	Fungome
Issatchenkia	Trichosporon	0	Fungome	Fungome
Issatchenkia	Xenoacremonium	0	Fungome	Fungome
Issatchenkia	Parengyodontium	0	Fungome	Fungome
Issatchenkia	Xenoacremonium_falcatum	0	Fungome	Fungome
Issatchenkia	Issatchenkia_orientalis	1	Fungome	Fungome
Candida	Fusarium	0	Fungome	Fungome
Candida	Saccharomyces	0	Fungome	Fungome
Candida	Saccharomyces_cerevisiae	0	Fungome	Fungome
Candida	Candida_tropicalis	1	Fungome	Fungome
Malassezia	Methylobacterium	0	Fungome	DiseaseEnriched
Malassezia	Methylobacterium_aquaticum	0	Fungome	DiseaseEnriched
Malassezia	Fusarium	0	Fungome	Fungome
Malassezia	Saccharomyces	0	Fungome	Fungome
Malassezia	Alternaria	0	Fungome	Fungome
Malassezia	Saccharomyces_cerevisiae	0	Fungome	Fungome
Malassezia	Candida_tropicalis	0	Fungome	Fungome
Fusarium	Candida	0	Fungome	Fungome
Fusarium	Trichosporon	0	Fungome	Fungome
Fusarium	Saccharomyces	0	Fungome	Fungome
Fusarium	Xenoacremonium	0	Fungome	Fungome
Fusarium	Parengyodontium	0	Fungome	Fungome
Fusarium	Saccharomyces_cerevisiae	0	Fungome	Fungome
Fusarium	Xenoacremonium_falcatum	0	Fungome	Fungome
Fusarium	Candida_tropicalis	0	Fungome	Fungome
Penicillium	Malassezia	0	Fungome	Fungome
Penicillium	Fusarium	1	Fungome	Fungome
Penicillium	Saccharomyces	0	Fungome	Fungome
Penicillium	Saccharomyces_cerevisiae	0	Fungome	Fungome
Trichosporon	Issatchenkia	0	Fungome	Fungome
Trichosporon	Fusarium	0	Fungome	Fungome
Trichosporon	Saccharomyces	0	Fungome	Fungome
Trichosporon	Xenoacremonium	0	Fungome	Fungome
Trichosporon	Parengyodontium	0	Fungome	Fungome
Trichosporon	Saccharomyces_cerevisiae	0	Fungome	Fungome
Trichosporon	Xenoacremonium_falcatum	0	Fungome	Fungome
Trichosporon	Candida_tropicalis	0	Fungome	Fungome
Trichosporon	Issatchenkia_orientalis	0	Fungome	Fungome
Blumeria	Alloprevotella	0	Fungome	DiseaseEnriched
Blumeria	Bifidobacterium	0	Fungome	DiseaseEnriched
Blumeria	Dialister	0	Fungome	Core
Blumeria	Dorea	0	Fungome	Core
Blumeria	Eubacterium	0	Fungome	Core
Blumeria	Faecalibacterium	0	Fungome	Core
Blumeria	Gemmiger	0	Fungome	Core
Blumeria	Lactobacillus	0	Fungome	DiseaseEnriched
Blumeria	Megamonas	0	Fungome	DiseaseEnriched
Blumeria	Methylobacterium	0	Fungome	DiseaseEnriched
Blumeria	Parabacteroides	0	Fungome	DiseaseEnriched
Blumeria	Streptococcus	0	Fungome	DiseaseEnriched
Blumeria	Veillonella	0	Fungome	DiseaseEnriched
Blumeria	Bacteroides_vulgatus	0	Fungome	DiseaseEnriched
Blumeria	Bifidobacterium_breve	0	Fungome	DiseaseEnriched
Blumeria	Bifidobacterium_longum	0	Fungome	DiseaseEnriched
Blumeria	Escherichia_coli	0	Fungome	DiseaseEnriched
Blumeria	Megamonas_funiformis	0	Fungome	DiseaseEnriched
Blumeria	Methylobacterium_aquaticum	0	Fungome	DiseaseEnriched
Blumeria	Parabacteroides_distasonis	0	Fungome	DiseaseEnriched
Blumeria	Ruminococcus_gnavus	0	Fungome	DiseaseEnriched
Blumeria	Streptococcus_thermophilus	0	Fungome	DiseaseEnriched
Blumeria	Veillonella_dispar	0	Fungome	DiseaseEnriched
Saccharomyces	Malassezia	0	Fungome	Fungome
Saccharomyces	Fusarium	0	Fungome	Fungome
Saccharomyces	Trichosporon	0	Fungome	Fungome
Saccharomyces	Xenoacremonium	0	Fungome	Fungome
Saccharomyces	Aspergillus	0	Fungome	Fungome
Saccharomyces	Parengyodontium	0	Fungome	Fungome
Saccharomyces	Saccharomyces_cerevisiae	1	Fungome	Fungome
Saccharomyces	Xenoacremonium_falcatum	0	Fungome	Fungome
Saccharomyces	Aspergillus_sydowii	0	Fungome	Fungome
Saccharomyces	Candida_tropicalis	0	Fungome	Fungome
Alternaria	Malassezia	0	Fungome	Fungome
Alternaria	Blumeria	0	Fungome	Fungome
Alternaria	Parengyodontium	0	Fungome	Fungome
Alternaria	Aspergillus_sydowii	0	Fungome	Fungome
Alternaria	Candida_tropicalis	0	Fungome	Fungome
Alternaria	Alternaria_tenuissima	0	Fungome	Fungome
Xenoacremonium	Issatchenkia	0	Fungome	Fungome
Xenoacremonium	Fusarium	0	Fungome	Fungome
Xenoacremonium	Trichosporon	0	Fungome	Fungome
Xenoacremonium	Saccharomyces	0	Fungome	Fungome
Xenoacremonium	Parengyodontium	0	Fungome	Fungome
Xenoacremonium	Saccharomyces_cerevisiae	0	Fungome	Fungome
Xenoacremonium	Xenoacremonium_falcatum	0	Fungome	Fungome
Xenoacremonium	Aspergillus_sydowii	0	Fungome	Fungome
Xenoacremonium	Issatchenkia_orientalis	0	Fungome	Fungome
Aspergillus	Blumeria	0	Fungome	Fungome
Aspergillus	Saccharomyces	0	Fungome	Fungome
Aspergillus	Xenoacremonium	0	Fungome	Fungome
Aspergillus	Parengyodontium	0	Fungome	Fungome
Aspergillus	Saccharomyces_cerevisiae	0	Fungome	Fungome
Aspergillus	Xenoacremonium_falcatum	0	Fungome	Fungome
Aspergillus	Aspergillus_sydowii	0	Fungome	Fungome
Aspergillus	Candida_tropicalis	0	Fungome	Fungome
Parengyodontium	Clostridium_lactatifermentans	0	Fungome	Peripheral
Parengyodontium	Ruminococcus_callidus	0	Fungome	Peripheral
Parengyodontium	Issatchenkia	0	Fungome	Fungome
Parengyodontium	Fusarium	0	Fungome	Fungome
Parengyodontium	Trichosporon	0	Fungome	Fungome
Parengyodontium	Saccharomyces	0	Fungome	Fungome
Parengyodontium	Alternaria	0	Fungome	Fungome
Parengyodontium	Xenoacremonium	0	Fungome	Fungome
Parengyodontium	Saccharomyces_cerevisiae	0	Fungome	Fungome
Parengyodontium	Xenoacremonium_falcatum	0	Fungome	Fungome
Parengyodontium	Aspergillus_sydowii	0	Fungome	Fungome
Parengyodontium	Candida_tropicalis	0	Fungome	Fungome
Parengyodontium	Issatchenkia_orientalis	0	Fungome	Fungome
Saccharomyces_cerevisiae	Malassezia	0	Fungome	Fungome
Saccharomyces_cerevisiae	Fusarium	0	Fungome	Fungome
Saccharomyces_cerevisiae	Trichosporon	0	Fungome	Fungome
Saccharomyces_cerevisiae	Saccharomyces	1	Fungome	Fungome
Saccharomyces_cerevisiae	Xenoacremonium	0	Fungome	Fungome
Saccharomyces_cerevisiae	Aspergillus	0	Fungome	Fungome
Saccharomyces_cerevisiae	Parengyodontium	0	Fungome	Fungome
Saccharomyces_cerevisiae	Xenoacremonium_falcatum	0	Fungome	Fungome
Saccharomyces_cerevisiae	Aspergillus_sydowii	0	Fungome	Fungome
Saccharomyces_cerevisiae	Candida_tropicalis	0	Fungome	Fungome
Xenoacremonium_falcatum	Issatchenkia	0	Fungome	Fungome
Xenoacremonium_falcatum	Fusarium	0	Fungome	Fungome
Xenoacremonium_falcatum	Trichosporon	0	Fungome	Fungome
Xenoacremonium_falcatum	Saccharomyces	0	Fungome	Fungome
Xenoacremonium_falcatum	Xenoacremonium	0	Fungome	Fungome
Xenoacremonium_falcatum	Parengyodontium	0	Fungome	Fungome
Xenoacremonium_falcatum	Saccharomyces_cerevisiae	0	Fungome	Fungome
Xenoacremonium_falcatum	Aspergillus_sydowii	0	Fungome	Fungome
Xenoacremonium_falcatum	Issatchenkia_orientalis	0	Fungome	Fungome
Candida_albicans	Candida	1	Fungome	Fungome
Aspergillus_sydowii	Saccharomyces	0	Fungome	Fungome
Aspergillus_sydowii	Alternaria	0	Fungome	Fungome
Aspergillus_sydowii	Xenoacremonium	0	Fungome	Fungome
Aspergillus_sydowii	Aspergillus	0	Fungome	Fungome
Aspergillus_sydowii	Parengyodontium	0	Fungome	Fungome
Aspergillus_sydowii	Saccharomyces_cerevisiae	0	Fungome	Fungome
Aspergillus_sydowii	Xenoacremonium_falcatum	0	Fungome	Fungome
Aspergillus_sydowii	Candida_tropicalis	0	Fungome	Fungome
Candida_tropicalis	Candida	1	Fungome	Fungome
Candida_tropicalis	Malassezia	0	Fungome	Fungome
Candida_tropicalis	Fusarium	0	Fungome	Fungome
Candida_tropicalis	Trichosporon	0	Fungome	Fungome
Candida_tropicalis	Saccharomyces	0	Fungome	Fungome
Candida_tropicalis	Alternaria	0	Fungome	Fungome
Candida_tropicalis	Aspergillus	0	Fungome	Fungome
Candida_tropicalis	Parengyodontium	0	Fungome	Fungome
Candida_tropicalis	Saccharomyces_cerevisiae	0	Fungome	Fungome
Alternaria_tenuissima	Veillonella_dispar	0	Fungome	DiseaseEnriched
Alternaria_tenuissima	Veillonella_parvula	0	Fungome	DiseaseEnriched
Alternaria_tenuissima	Alternaria	0	Fungome	Fungome
Alternaria_tenuissima	Parengyodontium	0	Fungome	Fungome
Alternaria_tenuissima	Candida_tropicalis	0	Fungome	Fungome
Issatchenkia_orientalis	Issatchenkia	1	Fungome	Fungome
Issatchenkia_orientalis	Fusarium	0	Fungome	Fungome
Issatchenkia_orientalis	Trichosporon	0	Fungome	Fungome
Issatchenkia_orientalis	Xenoacremonium	0	Fungome	Fungome
Issatchenkia_orientalis	Parengyodontium	0	Fungome	Fungome
Issatchenkia_orientalis	Xenoacremonium_falcatum	0	Fungome	Fungome
Aspergillus_penicillioides	Ruminococcus_bromii	0	Fungome	Peripheral
Aspergillus_penicillioides	Fusarium	0	Fungome	Fungome
Aspergillus_penicillioides	Aspergillus	1	Fungome	Fungome
